,kgMid,name,musicAnalyticsSectionRenderer_content_trackTypes_trackViews_id,data_inicio
115,/g/11bt_7r7wh,MC Hariel,Y:0Scra6jfn8A,2019-02-15
116,/g/11c2pjlbrf,Mano Walter,Y:t14td_Q3ymQ,2019-02-15
117,/g/1yw9kt3mq,Matheus & Kauan,Y:EbQ-v8xDXyM,2019-02-15
118,/g/11fnwgg2cw,Delino Marçal,Y:tZwHRhoclP0,2019-02-15
119,,Ruanzinho,Y:u8EXUyruTNU,2019-02-15
120,/m/01w65jh,DJ Snake,Y:WMgx7zhKzt8,2019-02-15
121,,pablo,Y:T3hUQIk3_ig,2019-02-15
122,/g/11gp4mjlfd,Gustavo Mioto,Y:pb-97cVpG-I,2019-02-15
123,/g/122_y32y,DiscoPraise,Y:AHMlh2WnPKE,2019-02-15
124,/m/0j9m6s7,Gusttavo Lima,Y:RLqR3Kvc6N8,2019-02-15
125,/g/11g7ks3ysy,Gloria Groove,Y:ms3RS0Jlet4,2019-02-15
126,/g/11bv0tdh2n,MC PP da VS,Y:KE_u9V3P2F4,2019-02-15
127,/m/01sz99q,Eduardo Costa,Y:6Vluz5gZKWc,2019-02-15
128,/m/0j9m6s7,Gusttavo Lima,Y:rk6N9ptf6Bo,2019-02-15
0,/m/0zjf0v6,Tropkillaz,Y:Vtogk2FbM4M,2019-02-22
1,/m/0b__5gp,J Balvin,Y:Vtogk2FbM4M,2019-02-22
2,,Anitta,Y:Vtogk2FbM4M,2019-02-22
3,/g/11f10lszn1,Anitta,Y:cFDYoqfQINE,2019-02-22
4,/g/11c2pmz334,MC Kevinho,Y:cFDYoqfQINE,2019-02-22
5,/g/11f3_q6my0,MC Loma e as Gêmeas Lacração,Y:8EXsPb6sQlM,2019-02-22
6,/g/11h0d3dnyr,Gabriel Diniz,Y:AgWUtFtSviE,2019-02-22
7,,Pineapple StormTV,Y:nqbzCLL6LGs,2019-02-22
8,,MC Cabelinho,Y:nqbzCLL6LGs,2019-02-22
9,,Mode$Tia,Y:nqbzCLL6LGs,2019-02-22
10,/g/11f126h_vb,Bob do Contra,Y:nqbzCLL6LGs,2019-02-22
11,/g/11gff6wktm,Azzy,Y:nqbzCLL6LGs,2019-02-22
12,/g/1yglpxkk0,Filipe Ret,Y:nqbzCLL6LGs,2019-02-22
13,,Dudu,Y:nqbzCLL6LGs,2019-02-22
14,/g/11c31yv9zh,Xamã,Y:nqbzCLL6LGs,2019-02-22
15,/g/11bv2ph0yr,Orochi,Y:nqbzCLL6LGs,2019-02-22
16,/g/11f4q3vd8y,Maquiny,Y:nqbzCLL6LGs,2019-02-22
17,/g/11cnnwp26d,Marília Mendonça,Y:LDClGMUBJzE,2019-02-22
18,,MC Kevin o Chris,Y:2F5Y4Zbf1X4,2019-02-22
19,/g/11b60z06t1,DENNIS,Y:sSoVIcYmkPY,2019-02-22
20,/g/11c2pmz334,MC Kevinho,Y:sSoVIcYmkPY,2019-02-22
21,/g/11c54ch2hn,Márcia Fellipe,Y:j47F_UFQHm0,2019-02-22
22,,Jerry Smith,Y:j47F_UFQHm0,2019-02-22
23,/g/11g0mh8knm,Enzo Rabelo,Y:P82cZhiHyVw,2019-02-22
24,/g/11fltsbh_d,Lauana Prado,Y:P_Llq_QkJOo,2019-02-22
25,/g/11btz__j0s,Maiara & Maraisa,Y:P_Llq_QkJOo,2019-02-22
26,/m/0gh91m8,Luan Santana,Y:kfOIKPq4YA8,2019-02-22
27,/g/11c602sm4t,Zé Neto & Cristiano,Y:68DzEwBC2Cw,2019-02-22
28,/g/11g6k0gmj8,Felipe Araújo,Y:VXqoVg7ehsc,2019-02-22
29,/g/11f4v4x7mq,Ferrugem,Y:VXqoVg7ehsc,2019-02-22
30,/g/11cnnwp26d,Marília Mendonça,Y:J6yu9zcAxl8,2019-02-22
31,/g/11b6_sq0s2,Mc Livinho,Y:lwp2e0tFtZM,2019-02-22
32,/m/0478__m,Lady Gaga,Y:ks7xWecelaU,2019-02-22
33,/m/01_xtx,Bradley Cooper,Y:ks7xWecelaU,2019-02-22
34,/g/11cnnwp26d,Marília Mendonça,Y:byDnHe9VQYA,2019-02-22
35,/g/11byhkk3nl,Lexa,Y:6TgZY6aq9h4,2019-02-22
36,/g/1q6n2ftx2,Dilsinho,Y:9CcJ5kQYCpk,2019-02-22
37,,Shevchenko e Elloco,Y:VEn-FlTpxUA,2019-02-22
38,/m/0j9m6s7,Gusttavo Lima,Y:mBmEWavFk1I,2019-02-22
39,,Jerry Smith,Y:GjjRkoJMvuE,2019-02-22
40,/g/11h9vqkc4h,Diego & Victor Hugo,Y:7jTskrMCYY4,2019-02-22
41,/g/11cjzgtbln,Pabllo Vittar,Y:py3UaiMFQk4,2019-02-22
42,/m/0j9m6s7,Gusttavo Lima,Y:58v1H58IxEY,2019-02-22
43,/g/11gr6vzdh1,Melim,Y:SuG2n1PbswA,2019-02-22
44,/g/11fy_qdm4z,Luísa Sonza,Y:2wOr2Q7-xec,2019-02-22
45,/g/11f9w6dy53,MC L da Vinte,Y:KjM62Bvp744,2019-02-22
46,/g/11f146x8gz,Mc Gury,Y:KjM62Bvp744,2019-02-22
47,/g/11gr6vzdh1,Melim,Y:MjHDSBCrLbI,2019-02-22
48,,MC Kevin,Y:b6-iKAEa30A,2019-02-22
49,/g/11cnnwp26d,Marília Mendonça,Y:-6fPcSaUvJ4,2019-02-22
50,/g/11bwqfs1xl,Dynho Alves,Y:uoKCflNUhRQ,2019-02-22
51,/g/11c2pmz334,MC Kevinho,Y:BmJNxhdwzx8,2019-02-22
52,/g/11c2psj56j,MC Kekel,Y:BmJNxhdwzx8,2019-02-22
53,/g/11c602sm4t,Zé Neto & Cristiano,Y:Qk4JH4Vc8Qk,2019-02-22
54,/g/11c1_gkggw,Simone & Simaria,Y:YxLdv8C4avk,2019-02-22
55,/m/010wj70v,Ludmilla,Y:YxLdv8C4avk,2019-02-22
56,/g/11fhkgg1zq,Matheus Yurley,Y:yrrYDrLXNv0,2019-02-22
57,/g/11c2lywr2r,MC Mirella,Y:QEzpYbdvo9A,2019-02-22
58,/g/12tb7_98j,POCAH,Y:QEzpYbdvo9A,2019-02-22
59,/g/11cnnwp26d,Marília Mendonça,Y:-TRRWRlwErA,2019-02-22
60,/m/02k5sc,Maroon 5,Y:eoY2OkHztog,2019-02-22
61,/g/11byhkk3nl,Lexa,Y:KDEPqwQhYNY,2019-02-22
62,/g/11g9fl0gh5,MC Lan,Y:KDEPqwQhYNY,2019-02-22
63,/m/0wtnl61,Henrique & Juliano,Y:IqYmZPfE9C8,2019-02-22
64,/g/11g9l_xksy,MC Don Juan,Y:ze_TWvjSzkI,2019-02-22
65,,ANALAGA,Y:jJmIo7pCopg,2019-02-22
66,/g/11cn9rtzrb,João Gustavo & Murilo,Y:jJmIo7pCopg,2019-02-22
67,/g/11f122x7gd,MC Magal,Y:pGqVqwvZVsQ,2019-02-22
68,/m/0124x5pq,Wesley Safadão,Y:4PCEEvzdm1c,2019-02-22
69,/m/0j9m6s7,Gusttavo Lima,Y:Flbb7kQnN9I,2019-02-22
70,/m/0dntv_d,Davi Sacer,Y:T0B6-hLwbHk,2019-02-22
71,/g/1q6n2ftx2,Dilsinho,Y:Bs3UYhDFNNU,2019-02-22
72,/g/11cnnwp26d,Marília Mendonça,Y:ReO6ouO_QIg,2019-02-22
73,/g/11c602sm4t,Zé Neto & Cristiano,Y:HYQNxE5Ler8,2019-02-22
74,/g/11f5vgp9qk,Mc Bruninho,Y:vbcDDt9e5RE,2019-02-22
75,/g/11b6_sq0s2,Mc Livinho,Y:vbcDDt9e5RE,2019-02-22
76,/m/0nh9wtb,Parangolé,Y:RaJEkcPfZcU,2019-02-22
77,/g/11c2pmz334,MC Kevinho,Y:GqzuZ35qOvg,2019-02-22
78,/g/11c1tllygl,MC Hollywood,Y:GqzuZ35qOvg,2019-02-22
79,/g/11f04b_bwl,Isaías Saad,Y:q-nG5Zd7vts,2019-02-22
80,,Whadi Gama,Y:hoDrmuHPYCc,2019-02-22
81,/g/11gn259b0w,Mc Alê,Y:Yc8NF3F8LOU,2019-02-22
82,/g/11b7_snwcl,MC Rodolfinho,Y:Yc8NF3F8LOU,2019-02-22
83,/g/11cnnwp26d,Marília Mendonça,Y:h1014P7S-OA,2019-02-22
84,/g/11b70p1z30,MC Pedrinho,Y:aoqkiRBcsUI,2019-02-22
85,/m/0wtnl61,Henrique & Juliano,Y:VG9L3gN03bs,2019-02-22
86,/g/11g9l_xksy,MC Don Juan,Y:fS3mNef3wrk,2019-02-22
87,/g/11c602sm4t,Zé Neto & Cristiano,Y:bAVkCkAQmsw,2019-02-22
88,,MC Charada,Y:5oWWUbxlJKc,2019-02-22
89,/g/11b7_v3lwg,Mc Dede,Y:5oWWUbxlJKc,2019-02-22
90,/g/11byhkk3nl,Lexa,Y:5f1wacUTmF8,2019-02-22
91,/g/11ghyk6np1,Vitor Kley,Y:TguSbAn4rJs,2019-02-22
92,/g/11g6rmbwk8,Bruno Martini,Y:TguSbAn4rJs,2019-02-22
93,,MC Levin,Y:Mtd_8YW69gI,2019-02-22
94,/g/11gc9g8dkg,IZA,Y:ySU2GaJKbxc,2019-02-22
95,/g/11bt_9v_qv,MC Kapela,Y:nxhe643p97s,2019-02-22
96,/m/0j9m6s7,Gusttavo Lima,Y:LV2kEbA68dA,2019-02-22
97,/m/0j9m6s7,Gusttavo Lima,Y:i8fgDIJLOA0,2019-02-22
98,/m/09gkdy4,Ariana Grande,Y:uwy67G-gQUQ,2019-02-22
99,/g/11f10lszn1,Anitta,Y:hqfWehl63gc,2019-02-22
100,/g/11g7ks3ysy,Gloria Groove,Y:ms3RS0Jlet4,2019-02-22
101,,Mc Kevin,Y:e2OV3Sf-lFg,2019-02-22
102,,Jerry Smith,Y:MHqHWn_7btU,2019-02-22
103,/m/0j9m6s7,Gusttavo Lima,Y:OXzXeZHtg-U,2019-02-22
104,/m/0j9m6s7,Gusttavo Lima,Y:HMOApugPRpM,2019-02-22
105,/g/11c2psj56j,MC Kekel,Y:DSjEBt55c78,2019-02-22
106,/g/11gv03k447,MC V7,Y:DSjEBt55c78,2019-02-22
107,/g/11f122x7gd,MC Magal,Y:AMZ8-HGMCVQ,2019-02-22
108,/g/11gp4mjlfd,Gustavo Mioto,Y:pb-97cVpG-I,2019-02-22
109,/m/0j9m6s7,Gusttavo Lima,Y:RLqR3Kvc6N8,2019-02-22
110,/g/12lqjt13t,Hungria Hip-Hop,Y:_qP10Ka0BXc,2019-02-22
111,/g/11cp5wbfs_,Ministério Avivah,Y:pePr59FK_YI,2019-02-22
112,/g/11c2p_sqcb,MC MM,Y:UAPNrk09YKU,2019-02-22
113,/g/11b7_snwcl,MC Rodolfinho,Y:2bVWiSHfQbo,2019-02-22
114,/g/11bt_7r7wh,MC Hariel,Y:0Scra6jfn8A,2019-02-22
115,/g/11b77fynwy,MC Kelvinho,Y:Zo2zxk28na8,2019-02-22
116,/g/11fkdz_yyw,Isadora Pompeo,Y:5-RiEGTePPk,2019-02-22
117,/m/0wtnl61,Henrique & Juliano,Y:lXriGr9fwLs,2019-02-22
118,/m/010wj70v,Ludmilla,Y:nPZJqZB8RH4,2019-02-22
119,/g/11c2pjlbrf,Mano Walter,Y:t14td_Q3ymQ,2019-02-22
120,/g/1yw9kt3mq,Matheus & Kauan,Y:EbQ-v8xDXyM,2019-02-22
121,/m/03m5tb4,Soraya Moraes,Y:XqrLP_C63As,2019-02-22
122,/g/11b7_v3lwg,Mc Dede,Y:i0DeJ3jlIBk,2019-02-22
123,,MC Menor MR,Y:i0DeJ3jlIBk,2019-02-22
124,,Ruanzinho,Y:u8EXUyruTNU,2019-02-22
125,,Mc Balakinha Feat. Shevchenko & Elloco,Y:tr1hDhIOnEM,2019-02-22
126,,Mc Balakinha,Y:tr1hDhIOnEM,2019-02-22
127,,MC Kaverinha,Y:L7OvLtJ62L0,2019-02-22
128,/g/11c53gms_b,PEDRO SAMPAIO,Y:oWGyeFp-c90,2019-02-22
129,/g/11fnwgg2cw,Delino Marçal,Y:tZwHRhoclP0,2019-02-22
130,/g/122_y32y,DiscoPraise,Y:AHMlh2WnPKE,2019-02-22
0,/m/0zjf0v6,Tropkillaz,Y:Vtogk2FbM4M,2019-03-01
1,/m/0b__5gp,J Balvin,Y:Vtogk2FbM4M,2019-03-01
2,,Anitta,Y:Vtogk2FbM4M,2019-03-01
3,/g/11f10lszn1,Anitta,Y:cFDYoqfQINE,2019-03-01
4,/g/11c2pmz334,MC Kevinho,Y:cFDYoqfQINE,2019-03-01
5,/g/11h0d3dnyr,Gabriel Diniz,Y:AgWUtFtSviE,2019-03-01
6,/g/11c54ch2hn,Márcia Fellipe,Y:j47F_UFQHm0,2019-03-01
7,,Jerry Smith,Y:j47F_UFQHm0,2019-03-01
8,,MC Kevin o Chris,Y:2F5Y4Zbf1X4,2019-03-01
9,/g/11cnnwp26d,Marília Mendonça,Y:LDClGMUBJzE,2019-03-01
10,/g/11g0mh8knm,Enzo Rabelo,Y:P82cZhiHyVw,2019-03-01
11,/g/11b60z06t1,DENNIS,Y:sSoVIcYmkPY,2019-03-01
12,/g/11c2pmz334,MC Kevinho,Y:sSoVIcYmkPY,2019-03-01
13,,Pineapple StormTV,Y:nqbzCLL6LGs,2019-03-01
14,,MC Cabelinho,Y:nqbzCLL6LGs,2019-03-01
15,,Mode$Tia,Y:nqbzCLL6LGs,2019-03-01
16,/g/11f126h_vb,Bob do Contra,Y:nqbzCLL6LGs,2019-03-01
17,/g/11gff6wktm,Azzy,Y:nqbzCLL6LGs,2019-03-01
18,/g/1yglpxkk0,Filipe Ret,Y:nqbzCLL6LGs,2019-03-01
19,,Dudu,Y:nqbzCLL6LGs,2019-03-01
20,/g/11c31yv9zh,Xamã,Y:nqbzCLL6LGs,2019-03-01
21,/g/11bv2ph0yr,Orochi,Y:nqbzCLL6LGs,2019-03-01
22,/g/11f4q3vd8y,Maquiny,Y:nqbzCLL6LGs,2019-03-01
23,/g/11b6_sq0s2,Mc Livinho,Y:lwp2e0tFtZM,2019-03-01
24,/g/11fltsbh_d,Lauana Prado,Y:P_Llq_QkJOo,2019-03-01
25,/g/11btz__j0s,Maiara & Maraisa,Y:P_Llq_QkJOo,2019-03-01
26,/m/0gh91m8,Luan Santana,Y:kfOIKPq4YA8,2019-03-01
27,/g/11g6k0gmj8,Felipe Araújo,Y:VXqoVg7ehsc,2019-03-01
28,/g/11f4v4x7mq,Ferrugem,Y:VXqoVg7ehsc,2019-03-01
29,/g/11f9w6dy53,MC L da Vinte,Y:c17iM1vMNMU,2019-03-01
30,/g/11f146x8gz,Mc Gury,Y:c17iM1vMNMU,2019-03-01
31,/g/11byhkk3nl,Lexa,Y:6TgZY6aq9h4,2019-03-01
32,/g/11cnnwp26d,Marília Mendonça,Y:byDnHe9VQYA,2019-03-01
33,/g/11c602sm4t,Zé Neto & Cristiano,Y:68DzEwBC2Cw,2019-03-01
34,/g/11cnnwp26d,Marília Mendonça,Y:J6yu9zcAxl8,2019-03-01
35,,Shevchenko e Elloco,Y:VEn-FlTpxUA,2019-03-01
36,/m/0478__m,Lady Gaga,Y:ks7xWecelaU,2019-03-01
37,/m/01_xtx,Bradley Cooper,Y:ks7xWecelaU,2019-03-01
38,/g/11bwqfs1xl,Dynho Alves,Y:uoKCflNUhRQ,2019-03-01
39,/m/0nh9wtb,Parangolé,Y:RaJEkcPfZcU,2019-03-01
40,/m/0j9m6s7,Gusttavo Lima,Y:mBmEWavFk1I,2019-03-01
41,/g/1q6n2ftx2,Dilsinho,Y:9CcJ5kQYCpk,2019-03-01
42,/g/11c602sm4t,Zé Neto & Cristiano,Y:Qk4JH4Vc8Qk,2019-03-01
43,,Jerry Smith,Y:GjjRkoJMvuE,2019-03-01
44,,Whadi Gama,Y:hoDrmuHPYCc,2019-03-01
45,/g/11h9vqkc4h,Diego & Victor Hugo,Y:7jTskrMCYY4,2019-03-01
46,/g/11c2pmz334,MC Kevinho,Y:BmJNxhdwzx8,2019-03-01
47,/g/11c2psj56j,MC Kekel,Y:BmJNxhdwzx8,2019-03-01
48,/g/11cnnwp26d,Marília Mendonça,Y:-6fPcSaUvJ4,2019-03-01
49,/m/010wj70v,Ludmilla,Y:zTdT2AmolZM,2019-03-01
50,,Anitta,Y:zTdT2AmolZM,2019-03-01
51,,ANALAGA,Y:jJmIo7pCopg,2019-03-01
52,/g/11cn9rtzrb,João Gustavo & Murilo,Y:jJmIo7pCopg,2019-03-01
53,,MC Kevin,Y:b6-iKAEa30A,2019-03-01
54,/g/11c2lywr2r,MC Mirella,Y:QEzpYbdvo9A,2019-03-01
55,/g/12tb7_98j,POCAH,Y:QEzpYbdvo9A,2019-03-01
56,/g/11gr6vzdh1,Melim,Y:SuG2n1PbswA,2019-03-01
57,/g/11byhkk3nl,Lexa,Y:KDEPqwQhYNY,2019-03-01
58,/g/11g9fl0gh5,MC Lan,Y:KDEPqwQhYNY,2019-03-01
59,/g/11gr6vzdh1,Melim,Y:MjHDSBCrLbI,2019-03-01
60,/g/11c1_gkggw,Simone & Simaria,Y:YxLdv8C4avk,2019-03-01
61,/m/010wj70v,Ludmilla,Y:YxLdv8C4avk,2019-03-01
62,/m/0wtnl61,Henrique & Juliano,Y:IqYmZPfE9C8,2019-03-01
63,/m/0124x5pq,Wesley Safadão,Y:4PCEEvzdm1c,2019-03-01
64,/m/02k5sc,Maroon 5,Y:eoY2OkHztog,2019-03-01
65,/m/0j9m6s7,Gusttavo Lima,Y:58v1H58IxEY,2019-03-01
66,/g/11f7kqcy_s,MC LEVIN,Y:J6gDaP-Er20,2019-03-01
67,/g/11ddzs6ysq,Dj Gege,Y:J6gDaP-Er20,2019-03-01
68,/g/11c2pmz334,MC Kevinho,Y:GqzuZ35qOvg,2019-03-01
69,/g/11c1tllygl,MC Hollywood,Y:GqzuZ35qOvg,2019-03-01
70,/g/11g9l_xksy,MC Don Juan,Y:ze_TWvjSzkI,2019-03-01
71,/g/11fhkgg1zq,Matheus Yurley,Y:yrrYDrLXNv0,2019-03-01
72,/g/11f3_q6my0,MC Loma e as Gêmeas Lacração,Y:8EXsPb6sQlM,2019-03-01
73,/g/11f5vgp9qk,Mc Bruninho,Y:h5Y0D2TGYH4,2019-03-01
74,/g/11f655yjcs,MC Vitinho Ferrari,Y:h5Y0D2TGYH4,2019-03-01
75,/m/0j9l44h,Jorge & Mateus,Y:1FDn19C7Xyc,2019-03-01
76,/m/0nhb1jz,Humberto & Ronaldo,Y:ixbdH09WSgw,2019-03-01
77,/g/11f122x7gd,MC Magal,Y:pGqVqwvZVsQ,2019-03-01
78,,MC Kaverinha,Y:L7OvLtJ62L0,2019-03-01
79,/m/0j9m6s7,Gusttavo Lima,Y:Flbb7kQnN9I,2019-03-01
80,/g/11c4d2m7tp,Bruno Reis,Y:7TQOWSeU3iI,2019-03-01
81,/g/11b60z06t1,DENNIS,Y:7TQOWSeU3iI,2019-03-01
82,/g/1q6n2ftx2,Dilsinho,Y:Bs3UYhDFNNU,2019-03-01
83,/g/11b70p1z30,MC Pedrinho,Y:aoqkiRBcsUI,2019-03-01
84,/g/1q6n2ftx2,Dilsinho,Y:LqDqzZR6JwU,2019-03-01
85,/g/11f5vgp9qk,Mc Bruninho,Y:vbcDDt9e5RE,2019-03-01
86,/g/11b6_sq0s2,Mc Livinho,Y:vbcDDt9e5RE,2019-03-01
87,/g/11f04b_bwl,Isaías Saad,Y:q-nG5Zd7vts,2019-03-01
88,/g/11byhkk3nl,Lexa,Y:5f1wacUTmF8,2019-03-01
89,/g/11b7_wfn4v,MC Menor da VG,Y:J9vUpmy9Eeg,2019-03-01
90,,Mc Kevin,Y:J9vUpmy9Eeg,2019-03-01
91,,MC Charada,Y:5oWWUbxlJKc,2019-03-01
92,/g/11b7_v3lwg,Mc Dede,Y:5oWWUbxlJKc,2019-03-01
93,/g/1q6n2ftx2,Dilsinho,Y:N0cDnwdl9R8,2019-03-01
94,/g/11gn259b0w,Mc Alê,Y:Yc8NF3F8LOU,2019-03-01
95,/g/11b7_snwcl,MC Rodolfinho,Y:Yc8NF3F8LOU,2019-03-01
96,,MC Levin,Y:Mtd_8YW69gI,2019-03-01
97,/m/0m0j1lt,Natti Natasha,Y:ARl5DpW4_ac,2019-03-01
98,,Anitta,Y:ARl5DpW4_ac,2019-03-01
99,/g/11g9l_xksy,MC Don Juan,Y:fS3mNef3wrk,2019-03-01
100,/m/0j9m6s7,Gusttavo Lima,Y:LV2kEbA68dA,2019-03-01
101,/g/11c602sm4t,Zé Neto & Cristiano,Y:bAVkCkAQmsw,2019-03-01
102,,Mc Balakinha Feat. Shevchenko & Elloco,Y:tr1hDhIOnEM,2019-03-01
103,,Mc Balakinha,Y:tr1hDhIOnEM,2019-03-01
104,/g/11bt_mlg8v,Mc IG,Y:bkWU16mACis,2019-03-01
105,/m/0cbm64,Jonas Brothers,Y:S7C3iOra9PI,2019-03-01
106,/g/11c53gms_b,PEDRO SAMPAIO,Y:oWGyeFp-c90,2019-03-01
107,/g/11c2p_sqcb,MC MM,Y:UAPNrk09YKU,2019-03-01
108,/g/11g7ks3ysy,Gloria Groove,Y:ms3RS0Jlet4,2019-03-01
109,/g/1224thgx,Léo Santana,Y:wrVzZsnGkF0,2019-03-01
110,/m/0wtnl61,Henrique & Juliano,Y:VG9L3gN03bs,2019-03-01
111,/g/11gp4mjlfd,Gustavo Mioto,Y:pb-97cVpG-I,2019-03-01
112,/m/09gkdy4,Ariana Grande,Y:uwy67G-gQUQ,2019-03-01
113,/g/11c2psj56j,MC Kekel,Y:DSjEBt55c78,2019-03-01
114,/g/11gv03k447,MC V7,Y:DSjEBt55c78,2019-03-01
115,/m/0j9m6s7,Gusttavo Lima,Y:i8fgDIJLOA0,2019-03-01
116,,Jerry Smith,Y:MHqHWn_7btU,2019-03-01
117,/m/0j9m6s7,Gusttavo Lima,Y:OXzXeZHtg-U,2019-03-01
118,/g/11ghyk6np1,Vitor Kley,Y:TguSbAn4rJs,2019-03-01
119,/g/11g6rmbwk8,Bruno Martini,Y:TguSbAn4rJs,2019-03-01
120,/g/11c2p_sqcb,MC MM,Y:KQnYRCcE29Q,2019-03-01
121,/m/0j9m6s7,Gusttavo Lima,Y:HMOApugPRpM,2019-03-01
122,/g/12lqjt13t,Hungria Hip-Hop,Y:_qP10Ka0BXc,2019-03-01
123,/g/11fy_qdm4z,Luísa Sonza,Y:2wOr2Q7-xec,2019-03-01
124,/g/11f122x7gd,MC Magal,Y:AMZ8-HGMCVQ,2019-03-01
125,/g/1yw9kt3mq,Matheus & Kauan,Y:EbQ-v8xDXyM,2019-03-01
126,/g/11b70p1z30,MC Pedrinho,Y:4wgq1bWH4EQ,2019-03-01
127,,,Y:1FKSovn0x-E,2019-03-01
128,/g/11dxl0k0k2,Cardi B,Y:n1lHofGHPLo,2019-03-01
129,/m/0bs1g5r,Bruno Mars,Y:n1lHofGHPLo,2019-03-01
130,/g/11c2pjlbrf,Mano Walter,Y:t14td_Q3ymQ,2019-03-01
131,/g/120ldjht,Bell Marques,Y:PBamg4uESr8,2019-03-01
132,/m/0j9m6s7,Gusttavo Lima,Y:RLqR3Kvc6N8,2019-03-01
133,/g/11b77fynwy,MC Kelvinho,Y:Zo2zxk28na8,2019-03-01
134,/g/11cp5wbfs_,Ministério Avivah,Y:pePr59FK_YI,2019-03-01
135,/g/11bt_1zxqx,Dani Russo,Y:spAgrwhNndg,2019-03-01
136,/m/03m5tb4,Soraya Moraes,Y:XqrLP_C63As,2019-03-01
0,/g/11f10lszn1,Anitta,Y:cFDYoqfQINE,2019-03-08
1,/g/11c2pmz334,MC Kevinho,Y:cFDYoqfQINE,2019-03-08
2,/g/11fltsbh_d,Lauana Prado,Y:P_Llq_QkJOo,2019-03-08
3,/g/11btz__j0s,Maiara & Maraisa,Y:P_Llq_QkJOo,2019-03-08
4,,Pineapple StormTV,Y:nqbzCLL6LGs,2019-03-08
5,,MC Cabelinho,Y:nqbzCLL6LGs,2019-03-08
6,,Mode$Tia,Y:nqbzCLL6LGs,2019-03-08
7,/g/11f126h_vb,Bob do Contra,Y:nqbzCLL6LGs,2019-03-08
8,/g/11gff6wktm,Azzy,Y:nqbzCLL6LGs,2019-03-08
9,/g/1yglpxkk0,Filipe Ret,Y:nqbzCLL6LGs,2019-03-08
10,,Dudu,Y:nqbzCLL6LGs,2019-03-08
11,/g/11c31yv9zh,Xamã,Y:nqbzCLL6LGs,2019-03-08
12,/g/11bv2ph0yr,Orochi,Y:nqbzCLL6LGs,2019-03-08
13,/g/11f4q3vd8y,Maquiny,Y:nqbzCLL6LGs,2019-03-08
14,/g/11c54ch2hn,Márcia Fellipe,Y:j47F_UFQHm0,2019-03-08
15,,Jerry Smith,Y:j47F_UFQHm0,2019-03-08
16,/m/0gh91m8,Luan Santana,Y:kfOIKPq4YA8,2019-03-08
17,/m/0zjf0v6,Tropkillaz,Y:Vtogk2FbM4M,2019-03-08
18,/m/0b__5gp,J Balvin,Y:Vtogk2FbM4M,2019-03-08
19,,Anitta,Y:Vtogk2FbM4M,2019-03-08
20,/g/11c602sm4t,Zé Neto & Cristiano,Y:68DzEwBC2Cw,2019-03-08
21,/g/11g6k0gmj8,Felipe Araújo,Y:VXqoVg7ehsc,2019-03-08
22,/g/11f4v4x7mq,Ferrugem,Y:VXqoVg7ehsc,2019-03-08
23,/g/11g0mh8knm,Enzo Rabelo,Y:P82cZhiHyVw,2019-03-08
24,/g/11cnnwp26d,Marília Mendonça,Y:LDClGMUBJzE,2019-03-08
25,/g/11h0d3dnyr,Gabriel Diniz,Y:AgWUtFtSviE,2019-03-08
26,/g/11b60z06t1,DENNIS,Y:sSoVIcYmkPY,2019-03-08
27,/g/11c2pmz334,MC Kevinho,Y:sSoVIcYmkPY,2019-03-08
28,/g/1q6n2ftx2,Dilsinho,Y:9CcJ5kQYCpk,2019-03-08
29,/g/11cnnwp26d,Marília Mendonça,Y:J6yu9zcAxl8,2019-03-08
30,,MC Kevin o Chris,Y:2F5Y4Zbf1X4,2019-03-08
31,/g/11bwqfs1xl,Dynho Alves,Y:uoKCflNUhRQ,2019-03-08
32,/g/11cnnwp26d,Marília Mendonça,Y:byDnHe9VQYA,2019-03-08
33,/g/11f9w6dy53,MC L da Vinte,Y:c17iM1vMNMU,2019-03-08
34,/g/11f146x8gz,Mc Gury,Y:c17iM1vMNMU,2019-03-08
35,/g/11b6_sq0s2,Mc Livinho,Y:lwp2e0tFtZM,2019-03-08
36,/g/11h9vqkc4h,Diego & Victor Hugo,Y:7jTskrMCYY4,2019-03-08
37,,ANALAGA,Y:jJmIo7pCopg,2019-03-08
38,/g/11cn9rtzrb,João Gustavo & Murilo,Y:jJmIo7pCopg,2019-03-08
39,/m/0j9m6s7,Gusttavo Lima,Y:mBmEWavFk1I,2019-03-08
40,/m/0478__m,Lady Gaga,Y:ks7xWecelaU,2019-03-08
41,/m/01_xtx,Bradley Cooper,Y:ks7xWecelaU,2019-03-08
42,/g/11f7kqcy_s,MC LEVIN,Y:J6gDaP-Er20,2019-03-08
43,/g/11ddzs6ysq,Dj Gege,Y:J6gDaP-Er20,2019-03-08
44,/g/11byhkk3nl,Lexa,Y:6TgZY6aq9h4,2019-03-08
45,/g/11b7_snwcl,MC Rodolfinho,Y:lUhUFqVL5fw,2019-03-08
46,/m/0nh9wtb,Parangolé,Y:RaJEkcPfZcU,2019-03-08
47,,Jerry Smith,Y:GjjRkoJMvuE,2019-03-08
48,/g/11cnnwp26d,Marília Mendonça,Y:-6fPcSaUvJ4,2019-03-08
49,/g/11gr6vzdh1,Melim,Y:SuG2n1PbswA,2019-03-08
50,,MC Kevin,Y:b6-iKAEa30A,2019-03-08
51,,Whadi Gama,Y:hoDrmuHPYCc,2019-03-08
